EAR,MAR,Head_Tilt,Label
0.7333067282308064,0.9079468311949623,-0.04654950982370802,0
0.8512256891134711,0.9572519234276115,-0.011311600835473865,0
0.7447837479173685,0.5046491143282232,-0.08937487289262071,0
0.870664946739008,0.2651586170373043,-0.01588836293954973,0
0.8069759022173699,0.491816684338739,-0.08167408598490197,0
0.733167374305524,-0.07680702536223,-0.04363979123057982,0
0.4843961201892193,-0.4186655707249068,-0.12904618492874284,0
0.6186452833990767,-0.7091965159485975,-0.16261397091833896,0
0.7087553727616468,-0.7347086575318346,-0.13933049758378102,0
0.6342646295763655,-0.6091489905178128,-0.17486329477218215,0
0.7292216233681784,-0.6386374639331991,-0.16400085656121233,0
0.8164397400277119,-0.7278243746581872,-0.16192715302874336,0
0.7768954627266635,-0.7006356515241261,-0.16840521992936078,0
0.6488667654346411,-0.6565002773493523,-0.13788500838041087,0
0.46757883475654527,-0.4651285921316845,-0.1797449623671637,0
0.5385183032664262,-0.44319162312635557,-0.17323712682782005,0
0.47142618586998336,0.9742670168129408,-0.13549054021449225,0
0.4902839787637813,1.3523223883223108,-0.20101067104124212,0
0.49709391536567366,1.4744241559001006,-0.23440360197244228,0
0.49354410746244326,0.9995489031253236,-0.19878521801480875,0
0.6100302199596942,-0.36409774810302886,-0.18895839084502414,0
0.5777680282702281,-0.711150183301055,-0.2231220753564777,0
0.542973730197445,-0.6911772268001708,-0.18569602387757975,0
0.7274434267420338,-0.5233694331991385,-0.18882526028052588,0
0.56392740440615,-0.6092104640082336,-0.17961578083521032,0
0.4070966005810322,-0.5036005663267337,-0.21587504731320722,0
0.2848164382393948,-0.6940142704644707,-0.26494533179277113,0
0.544629978785631,-0.6468656473514609,-0.1910039649622546,0
0.5528685506320603,-0.6902710482285018,-0.2465762464797075,0
0.6169263771404301,0.2955552376650901,-0.17507385348662974,0
0.6589175091386673,-0.6900461491305669,-0.16910525585430725,0
0.6694152395571024,-0.6823932124233171,-0.20782109401541718,0
0.7568192245400162,-0.6960790786747847,-0.2578406865650516,0
0.6384577371650295,-0.19856540793713284,-0.18744247095676664,0
0.6542819571299323,-0.6661819859668432,-0.2549571809865873,0
0.6068982688715264,-0.7028791770157731,-0.20146484715320653,0
0.5667700233193758,-0.3627469351233834,-0.2308663344813992,0
0.693035940468829,-0.6423061759701418,-0.18791839999351556,0
0.6555154655376324,-0.6649925810463991,-0.21543807035518914,0
0.6199235646474891,-0.45763220281802663,-0.2072604864121826,0
0.5325990928391783,-0.3912450752544436,-0.2169992323478126,0
0.6278050370719528,-0.7229136146188685,-0.18583618296231333,0
0.6599544324121375,-0.7301358376174004,-0.19912872637481926,0
0.5861998851837597,-0.6864013490639835,-0.2384111317686805,0
0.2463616997214784,-0.5968601464838748,-0.2162157532337546,0
0.3733557611302773,-0.6038150096314207,-0.2218722333588079,0
0.3802080027168792,-0.6511492765383412,-0.21325973562948844,0
0.44607608612426297,-0.6872705395504944,-0.20019728154285327,0
0.572082707599586,-0.6437387821022342,-0.23311413847020893,0
0.5204965616668108,0.8284393127015279,-0.24193741255790888,0
0.5078348483320549,0.5049876272350239,-0.2563479733960435,0
0.637677260794486,0.6185272252318756,-0.22425493586638454,0
0.534690995527166,0.4698761686903895,-0.18317522790530782,0
0.58361905292111,0.6259957419888845,-0.2629244192201321,0
0.6023960569301715,0.822030176590749,-0.21049696650871338,0
0.497194104570962,0.6610441140045958,-0.24851833715652485,0
0.5191315581962689,0.5567009914052237,-0.23305152827690784,0
0.5699896696783097,0.6612148737305641,-0.22071526900883404,0
0.5607639787571858,0.6739880525880734,-0.22498918080441166,0
0.676286143058847,0.7671292430643594,-0.22917117199284393,0
0.5318840406738247,0.6472151233694942,-0.19343494241469775,0
0.17978360387389314,0.298258514576661,-0.2833999013027933,0
0.42740904776483835,0.7857792001950104,-0.24594796591675347,0
0.4976013880373557,0.6831022962689179,-0.26548732471890774,0
0.6245912445452056,-0.026454030804706777,-0.23697372580170373,0
0.6481802525334467,0.31088187349578855,-0.238242529366624,0
0.529294909176921,0.2738639085636909,-0.21493174191177344,0
0.6580527602268958,-0.09291626962019417,-0.19874614223082301,0
0.599141710411089,0.1795871720566427,-0.19723464145507927,0
0.7021931774878065,0.10524966154880142,-0.13218954305969918,0
0.6524910512490643,0.5310871250313339,-0.12565388620851767,0
0.7314166183300428,-0.07399496885130533,-0.1650645452160605,0
0.6208601452261798,0.4121111652063274,-0.19557010246010573,0
-0.03630159741283023,-0.4122360554104182,-0.2577394874194869,0
0.39194959306286237,0.263225896645187,-0.21027767291467006,0
0.4885373564359673,0.44121666968171924,-0.1742408681738396,0
0.5264409078023394,0.556506799722103,-0.248862177974408,0
0.41440788378855853,-0.3232403972790593,-0.21949278082022608,0
0.6427992378323376,-0.5160622058824544,-0.2206485809233474,0
0.6184126405092377,-0.2020366653502742,-0.2160921139549422,0
0.5664018126001543,-0.19943366934967974,-0.2113316638506882,0
0.5576762617570061,0.03937428252973075,-0.20495283072839748,0
0.18363939052881173,-0.3731378372454027,-0.21101670382860763,0
0.5102625111172475,-0.6893895194579273,-0.153392912403441,0
0.5151159776003453,-0.7333239912476183,-0.1054473555864289,0
0.6667077024258384,-0.7195769709805745,0.22586194229115558,0
0.6860328392478399,-0.7191295277421774,0.12112446001949632,0
0.6686306000558356,-0.5231554013946911,-0.14851263262678843,0
0.8185838264576621,-0.7263543269680304,-0.31947077447083655,0
0.6501632047882758,-0.7293326176850092,-0.5695231835320319,0
0.6309033501760744,-0.6797565960220552,-0.685425787769071,0
0.6705305577498267,-0.6919678826195762,-0.8203726331535782,0
0.45731375383181727,-0.6172084124342794,-0.6314018259636026,0
0.6392770945904281,0.21330384195093197,-0.676765219466275,0
0.5742990343534287,1.0224088041909491,-0.5818695680752233,0
0.5213193188518955,0.23358947485183637,-0.6047042360387762,0
0.5699812647147962,-0.019118014317056606,-0.49980910849659044,0
0.6440044495203665,-0.6640842915464099,-0.5103532560503499,0
0.03285552045772312,-0.6452626485036211,-0.4119276002130362,0
0.22906775699918658,-0.6888100108465947,-0.41232253787305473,0
0.710863008651458,-0.687132079065762,-0.3238683309573315,0
0.6299433551359637,-0.47657189289071705,-0.33527540449022747,0
0.6197761834000047,-0.3078711782936263,-0.2995065966177521,0
0.6600479721141382,-0.7028867296330568,-0.32308474334345616,0
0.7079960631631044,-0.6362335405072338,-0.2549672271418856,0
0.6209583055043977,-0.7115193112518962,-0.21623284955770775,1
0.5040203409677216,-0.7301069632279448,-0.15642563022954686,1
-0.857621310756245,-0.7274809404547659,-0.12775451174139296,1
-0.6470118285016931,-0.7177303672770676,-0.0952580989513105,1
-1.2045670834278717,-0.7228358784770694,-0.0956328432747744,1
-1.264376572153153,-0.7061556701867433,-0.05603997480256927,1
-1.2828392397515491,-0.70204331342894,-0.16085669035144998,1
-1.2828392397515491,-0.6691100474380292,-0.12451711132930919,1
-1.2828392397515491,-0.7293573593290329,-0.30438658839310795,1
-1.2828392397515491,-0.6677287795305372,-0.21932637856767268,1
-1.2828392397515491,-0.7201375417703203,-0.27631844436739456,1
-1.2828392397515491,-0.6645829967083824,-0.2865726988360942,1
-1.2828392397515491,-0.6892122772314762,-0.23704597959278595,1
-1.2828392397515491,0.649695714548394,-0.23005606609236465,1
-1.2828392397515491,-0.0694105323086812,-0.28203537229212056,1
-1.2828392397515491,0.8672470517166408,-0.29718718674413297,1
-1.2828392397515491,1.3153153631018737,-0.23609829476760766,1
-1.2828392397515491,1.4433026607353985,-0.1907105023362913,1
-1.2828392397515491,1.5257419238245866,-0.11106278824613607,1
-1.2828392397515491,1.414522235597816,-0.20934181018835638,1
-1.2828392397515491,1.912427653362335,-0.22868111749115527,1
-1.2828392397515491,2.3311220596889437,-0.19611958960521866,1
-1.2828392397515491,2.5435076894535467,-0.17533795918041847,1
-1.2828392397515491,2.5435076894535467,-0.141619526091083,1
-1.2828392397515491,2.5435076894535467,-0.07482530136686923,1
-1.2828392397515491,2.5435076894535467,-0.14104750216799203,1
-1.2828392397515491,2.5435076894535467,-0.062395680325429866,1
-1.2828392397515491,2.5435076894535467,-0.07124655924077153,1
-1.2828392397515491,2.5435076894535467,-0.1257731324044637,1
-1.2828392397515491,2.5435076894535467,-0.08849615645312862,1
-1.2828392397515491,2.5435076894535467,-0.11808464849978814,1
0.24291084748158376,2.5435076894535467,0.0078070857478434235,1
0.0526230506706394,2.5435076894535467,0.0039567202565260595,1
-1.0426024741999507,2.5435076894535467,-0.02080671584332476,1
-1.2828392397515491,2.5435076894535467,-0.017185668581788976,1
-1.2828392397515491,2.5435076894535467,-0.1559231465712269,1
-1.2828392397515491,2.099713795933839,-0.15265084078856486,1
-1.2828392397515491,1.513925630615157,-0.16072467867521076,1
-1.2828392397515491,1.223271849994568,-0.02620988561983781,1
-1.2828392397515491,-0.15300405511271684,0.11572558197536101,1
-1.2828392397515491,0.027993123549804818,0.3394692461036298,1
-1.2828392397515491,-0.31821854368818564,0.6533220826057434,1
-1.2828392397515491,-0.640225616657144,1.0762958751156013,1
-1.2828392397515491,-0.30792130556241815,1.5196305214969341,1
-1.2828392397515491,-0.4400243815815038,1.8877534400078304,1
-1.2828392397515491,-0.6976029046165532,1.955408419837691,1
-1.2828392397515491,-0.6120883545304171,1.955408419837691,1
-1.2828392397515491,-0.6507323913571383,1.9203707588157648,1
-1.2296694360286546,-0.32898702663990714,1.955408419837691,1
-1.2828392397515491,-0.6149511409068539,1.955408419837691,1
-1.2828392397515491,-0.6184081171380764,1.955408419837691,1
-1.2828392397515491,-0.7297613853002396,1.955408419837691,1
-0.8443556887416396,-0.5833027281393774,1.955408419837691,1
-1.1724814066242881,-0.7274699697259775,1.955408419837691,1
-1.1711955860902583,-0.6955716449085863,1.955408419837691,1
-0.6581923539085469,-0.7297865863817882,1.955408419837691,1
-0.40344153789843723,-0.6992509310031314,1.955408419837691,1
-0.8166356361277395,-0.7266846070810273,1.955408419837691,1
-0.416171945757348,-0.7251682799146957,1.955408419837691,1
-0.09593666890059069,-0.6297937643991744,1.955408419837691,1
-0.3840500725510112,-0.7101956477479033,1.955408419837691,1
-0.12922529450284323,-0.6959620473728686,1.955408419837691,1
-0.4622856425737196,-0.6739549013307647,1.955408419837691,1
-0.7160496156424588,-0.6989237011863332,1.955408419837691,1
-0.6588252627883183,-0.6749745340038599,1.955408419837691,1
-0.8632062470869444,-0.7212010661772926,1.955408419837691,1
-0.8499770875417099,-0.7280720860845756,1.955408419837691,1
-1.2126961398014726,-0.6460079474662448,1.8508068563266986,1
-0.6481147616566,-0.7292408822052489,0.2655972059763417,1
0.23135884625334927,-0.7299632456567394,-0.08468836927968736,1
-0.009464496945433248,-0.7072698396956453,-0.11920216685202892,1
-0.8213739594624514,-0.6356021115256296,-0.32868522403248895,1
-1.2573349100884497,-0.6583356739061281,-0.4485814502447593,1
-1.2828392397515491,-0.7270073061272024,-0.43066932183470363,1
-1.2828392397515491,-0.5821357943436247,-0.43080609551896015,1
-1.2828392397515491,-0.5532007243296192,-0.1620646524504956,1
-1.2828392397515491,-0.7349520734310239,-0.4117418509740474,1
-0.37392368344627464,-0.632223823058103,-0.3299614692416521,1
-0.6164264961884778,-0.6862803144848935,-0.3334517101800266,1
-0.3780215322621624,-0.7087567798976353,-0.35910014488456665,1
-0.5934842695738985,-0.6549956332085607,-0.2702192491645285,1
-1.2306669979486162,-0.7071241321052381,-0.41385073640988335,1
-1.2828392397515491,-0.7079178793736569,-0.4865552636959023,1
-1.2828392397515491,-0.7288867488620423,-0.3668241019153968,1
-1.2828392397515491,-0.7187236980180973,-0.3565755761597381,1
-1.2828392397515491,-0.7070085763881602,-0.4006722489847205,1
-1.2828392397515491,-0.673598699011163,-0.29719729913328646,1
-1.2828392397515491,-0.6193128884868968,-0.4515897865382727,1
-1.2828392397515491,0.46471206341770854,-0.3716218151350727,1
-1.2828392397515491,2.3004619690725514,-0.48464946169790474,1
-1.2828392397515491,2.5435076894535467,-0.5350015808024013,1
-1.2828392397515491,2.5435076894535467,-0.44754606973347105,1
-1.2828392397515491,2.5435076894535467,-0.474391533956291,1
-1.2828392397515491,2.5435076894535467,-0.5808549288116814,1
-1.2828392397515491,2.5435076894535467,-0.619098314955724,1
-1.2828392397515491,2.5435076894535467,-0.7202369092465055,1
-1.2828392397515491,2.5435076894535467,-0.6199766985507644,1
-1.2828392397515491,2.5435076894535467,-0.6772791570714665,1
-1.2828392397515491,2.5435076894535467,-0.7401688644578688,1
-1.2828392397515491,2.5435076894535467,-0.6800106707709824,1
-1.2828392397515491,2.5435076894535467,-0.64888127604439,1
-1.2828392397515491,2.5435076894535467,-0.7361918648608327,1
-1.2828392397515491,2.5435076894535467,-0.8229247277150888,1
-1.2828392397515491,1.9232131008522069,-0.7054040153176266,1
-1.2828392397515491,0.624933830274894,-0.7902047540151059,1
-1.2828392397515491,0.9907097157752741,-0.8375392916623167,1
-1.2828392397515491,1.0505638049195665,-0.9772756863639714,1
-1.2828392397515491,1.3569504692821643,-0.8404437500760571,1
-1.2828392397515491,2.5435076894535467,-0.7947056655978121,1
-1.2828392397515491,2.5435076894535467,-0.68100505201043,1
-1.2828392397515491,2.5435076894535467,-0.7493099424999168,1
-1.2828392397515491,2.4423304215955848,-0.7123300051584305,1
-1.2828392397515491,1.2817744186562672,-0.5764439137088866,1
-1.2828392397515491,0.9650100903584987,-0.6305769848378159,1
-1.2828392397515491,0.8166255268359347,-0.6699293465842275,1
-1.1731565760183118,0.792904531100392,-0.5907705512268889,1
-1.1524237006011286,0.673266762545979,-0.596674220996415,1
-1.2050433391063806,0.7149986027590817,-0.4738382881043223,1
-1.2828392397515491,0.9530441048890009,-0.5695367259070981,1
-1.2828392397515491,0.9237067686511393,-0.6546099335467587,1
-1.2828392397515491,2.5435076894535467,-0.6239619748025146,1
-1.2828392397515491,2.5435076894535467,-0.569446901073147,1
-1.2828392397515491,2.5435076894535467,-0.6483245759808961,1
-1.2828392397515491,2.5435076894535467,-0.6187999345304379,1
-1.2828392397515491,2.5435076894535467,-0.5754748446263557,1
-1.2828392397515491,2.5435076894535467,-0.6109396910336521,1
-1.2828392397515491,2.5435076894535467,-0.540987223859119,1
-1.2828392397515491,2.5435076894535467,-0.4541215429249927,1
-1.2828392397515491,2.16027087245972,-0.3886828021667011,1
-1.2828392397515491,1.4070041128107826,-0.41417856525768876,1
-1.2828392397515491,1.129466194493789,-0.19949279660995645,1
-1.2828392397515491,0.6429126085103615,-0.2814443768795868,1
-1.2828392397515491,0.49935701880569894,-0.35107790020739155,1
-1.2828392397515491,-0.419445607721718,-0.48618991092076247,1
-1.2828392397515491,0.10662795106582128,-0.5420176780663482,1
-1.2828392397515491,0.28562982358342853,-0.6604766999769792,1
-1.2828392397515491,-0.32263565937693095,-0.5978697726234772,1
1.11150731278844,-0.5369003265140022,0.10010055174751971,0
0.8725781978050192,-0.6360812843838031,-0.023943469788842178,0
1.0613396697646755,-0.6701100138487229,0.10121580588781261,0
0.969501409835898,-0.6882983172234076,0.026836289501436496,0
0.8615833687130487,-0.6835393228841975,0.05119421687897575,0
1.043543508094173,-0.6934917203245952,0.07431284103572197,0
0.2873380132888395,-0.6314905028754054,0.0555367522689908,0
0.8568313676687157,-0.6052906554391081,0.027840948638783298,0
1.0196818738623017,-0.7103774722101223,-0.007157656334390866,0
1.0124574292144966,-0.6892819899726503,0.014080732549570794,0
0.546443088312538,0.7310567569816678,-0.1974161387125081,0
0.5790636628407579,0.4970919252250496,-0.13429995367824088,0
0.5324342437743718,0.3372724911370027,-0.02130583085292091,0
0.6591757356629468,-0.06536369082829309,0.013540394052359513,0
0.521789253206517,0.3931055920560226,0.035917587460178174,0
0.7411628353819112,0.7165245233084824,0.03400962903418164,0
0.6406602503310533,0.655243108144682,0.013953275159608291,0
0.6535693100887557,1.0734213322236053,0.021301486112128804,0
0.6927150585315458,-0.6866183529803765,0.08362281147499574,0
0.5276831419894145,1.934464516794093,0.05818511333767472,0
0.5232209081999097,1.2414593374279423,0.02740404991470104,0
0.7075525695285609,1.0554494758702857,0.03323653782711477,0
0.6724219219830321,1.238160300863448,0.14469838879622318,0
0.7032935070656401,1.2279047169020385,0.1991983303205356,0
0.7063533025842104,1.330473766173091,0.20707572843184735,0
0.5981066761493931,0.9918794521918197,0.2658515540311324,0
0.4893435860791063,0.49314005875721195,0.21170015372747591,0
0.5884018143428537,0.8778322972487347,0.18306918767990918,0
0.7393539588143961,0.7124294292766099,0.21325294481639923,0
0.7045945943728354,0.7238966396259114,0.22498585741276972,0
0.6048505194514461,0.7666760144247702,0.24582909649803167,0
0.6825128886565186,0.5906250733998973,0.24522939639245464,0
0.7269964912330753,0.5581510717461216,0.24041430282158788,0
0.6729152870512817,0.36849716195165966,0.18813454016452574,0
0.2940607384287895,0.46532413229749353,0.23094194918454852,0
0.36641804427209584,0.5244344215236858,0.21838441005676545,0
0.6672159022457674,1.3008789614462726,0.25006016966746364,0
0.37629173194789306,1.0601768924980797,0.2210558919666348,0
0.5671637265785028,0.26210862353550707,0.18796082354548269,1
0.47790428868366086,0.20210309438657922,0.010065318476224218,1
0.5692180756314548,0.24365695863042958,-0.15758594003350926,1
0.6074239529183532,0.12716991903945812,-0.2702565542881932,1
-1.2412060248910013,0.3634499058181317,-0.2582706297195891,1
-1.2828392397515491,-0.6675797943150326,-0.4520884783728092,1
-1.2828392397515491,1.2420279205910463,-0.435768356185523,1
-1.2828392397515491,1.0260051765321478,-0.4884897044912974,1
-1.2828392397515491,1.1446275786774835,-1.0862335894383783,1
-1.1999042109385805,1.3497508596044205,-1.339318016360112,1
-0.8384616440939501,1.1829991467925252,-1.1895592334900718,1
-0.4279507579756289,0.849820497324721,-1.2017139723059815,1
-1.2828392397515491,0.27153554604241725,-1.188942763944053,1
-1.2828392397515491,0.1088591121614804,-1.2066830319937598,1
-1.2828392397515491,0.16032637243593487,-1.2173387133651175,1
-1.2828392397515491,0.14532906476670795,-1.1861597875698822,1
-1.2828392397515491,0.05810681774137312,-1.2323629414386672,1
-1.2828392397515491,0.9017013310519134,-1.2655066162033388,1
-1.2828392397515491,0.8150516209354052,-1.1543233013375835,1
-1.2828392397515491,0.5616000184663165,-1.1170575634932218,1
-1.2828392397515491,0.5171815663991094,-1.910380797298202,1
-0.9249426291995959,0.18948331245393116,-1.910380797298202,1
-0.9964800243708198,-0.26870176740998364,-1.910380797298202,1
-0.756344509335709,0.3450489422482721,-1.910380797298202,1
-0.9739745255487647,-0.26888199482394065,-1.910380797298202,1
-1.1314684023071886,0.3561724741064723,-1.910380797298202,1
-1.2371565808186382,-0.28973113686007784,-1.910380797298202,1
-1.270822073159847,-0.27251937119480457,-1.910380797298202,1
-1.2828392397515491,-0.1918893940203444,-1.910380797298202,1
-1.2828392397515491,0.2203336361762919,-1.910380797298202,1
-1.225043722568344,0.2592218103087558,-1.910380797298202,1
-1.2828392397515491,0.31469229239105007,-1.910380797298202,1
-1.105788485325443,0.41462835517042873,-1.910380797298202,1
-1.1999952945277572,0.30784498248434883,-1.910380797298202,1
-1.0385366477586477,-0.35950699712963374,-1.910380797298202,1
-0.9158253704876371,2.5435076894535467,-1.910380797298202,1
-0.9864500022933925,2.5435076894535467,-1.910380797298202,1
-0.9453300538190369,2.5435076894535467,-1.910380797298202,1
-0.9611951049457791,2.5435076894535467,-1.910380797298202,1
-0.750128013912338,2.5435076894535467,-1.910380797298202,1
-0.86574587993105,2.5435076894535467,-1.910380797298202,1
-0.9168819479961139,2.5435076894535467,-1.910380797298202,1
-1.042573196545222,2.5435076894535467,-1.910380797298202,1
-1.159939155560999,1.1513767264870252,-1.910380797298202,1
-1.2828392397515491,-0.3705602280742368,-1.910380797298202,1
-0.9404484215741995,-0.593573095799062,-1.910380797298202,1
-1.2828392397515491,-0.5672631896218953,-1.910380797298202,1
-1.2415680623551917,-0.0168249254008234,-1.910380797298202,1
-1.1176389899126706,-0.28457326528328314,-1.910380797298202,1
-1.20487592390504,-0.0771357954026459,-1.910380797298202,1
-1.2828392397515491,0.056196280657719005,-1.910380797298202,1
-1.2696162293047109,-0.6547362102766835,-1.910380797298202,1
-1.2828392397515491,-0.6763679174871619,-1.910380797298202,1
-0.8985391231815465,-0.6793512917348491,-1.910380797298202,1
-0.8970878810623847,-0.7054483140925568,-1.910380797298202,1
-0.8069243643663417,-0.6230310730686305,-1.910380797298202,1
-0.8978439629146243,0.9134581514484311,-1.910380797298202,1
-1.2828392397515491,0.07945779268176557,-1.910380797298202,1
-0.8159338237710135,-0.7207669444142033,-1.910380797298202,1
-0.8692531152216725,-0.7140377170882641,-1.910380797298202,1
-0.599675264698376,-0.6496989049659965,-1.910380797298202,1
-1.0009878893250994,-0.7018059559134032,-1.910380797298202,1
-1.0601001447940712,-0.6926352518475567,-1.910380797298202,1
-1.111774792897126,-0.6850065901926008,-1.910380797298202,1
-0.9809637792424355,-0.6797649966633074,-1.910380797298202,1
-0.9145780535461271,-0.6863115769737967,-1.910380797298202,1
-1.2828392397515491,-0.7111650598455806,-1.910380797298202,1
-1.1453039095805286,-0.7354642921688722,-1.910380797298202,1
-1.0715495761616223,-0.6874954823243162,-1.910380797298202,1
-1.2828392397515491,-0.7327200046839313,-1.910380797298202,1
-1.2828392397515491,-0.6552807437285433,-1.910380797298202,1
-1.2828392397515491,-0.6300146602630946,-1.910380797298202,1
-1.2828392397515491,-0.6422377177967612,-1.910380797298202,1
-1.2828392397515491,-0.7384448943358444,-1.910380797298202,1
-1.2828392397515491,-0.7003168776348032,-1.910380797298202,1
-1.2816149908308536,-0.6406651997068621,-1.910380797298202,1
-1.063116161755541,-0.30170709737150486,-1.910380797298202,1
-0.7909500430922516,1.6294798950899385,-1.234131437433233,1
-0.5203373603354405,0.3492434791207979,-0.4922265625507616,1
-1.037851695282206,1.2762225322545226,-1.4797702812593467,1
-1.0547615991877906,1.1985527905605087,-1.910380797298202,1
-1.082584748430507,1.1358888174888562,-1.910380797298202,1
-1.252195924535743,0.9824089777685749,-1.910380797298202,1
-1.2828392397515491,1.5319213831248513,-1.910380797298202,1
-1.2174307130610649,1.51008002814271,-1.4864165071559974,1
-0.8104196457812107,1.2521194551897665,-1.079807151827931,1
-0.4993565386750975,1.3443989706548205,-0.9816105647481348,1
-0.37298521111228844,1.2505951517168552,-1.1291364035942562,1
-0.5255711421673346,1.5547337347790235,-0.9055480451728597,1
-0.5191784560908757,1.5245294705353507,-0.5326078311578385,1
-0.7645643869840402,1.6734061395906308,-0.42511627553910186,1
-0.8898758923973947,1.4651288719258702,-0.3466040073986819,1
-0.10460035629006009,1.6224519749932331,-0.25661344448658374,1
0.11215688260507495,1.4373602819458664,-0.22197643751119076,1
0.08239135251048314,1.6533475968189915,-0.31901457448935727,1
-1.2153541513201707,1.2218140311970787,-0.317176939241222,1
-1.1605384568440553,1.3902206655467606,-0.2933749307183567,1
-1.2614675215018953,1.5111517412378888,-0.2939064896216769,1
-1.2828392397515491,1.550716511971617,0.025188097120274925,1
-1.1455649615128372,1.8708409310811283,0.04694047441390553,1
-1.1953238180566756,2.2889421430875223,-0.16775953210414088,1
-1.2828392397515491,1.5737082637247422,-0.4328262019456877,1
-1.2828392397515491,1.6308841000996421,-0.3317618275863841,1
-1.2828392397515491,1.2847203158662714,-0.16094375191926868,1
-1.2828392397515491,1.3591995311693914,-0.3583707997055126,1
-1.2828392397515491,1.37796306286445,-0.36645017250029993,1
-1.2828392397515491,1.8169813860611796,1.955408419837691,1
-0.656787383536536,0.33804758852828903,1.955408419837691,1
-1.2828392397515491,1.9314060156138693,1.955408419837691,1
-1.2828392397515491,1.8854651278547456,1.955408419837691,1
-0.9322757904098404,1.3016770686583192,1.955408419837691,1
-1.2828392397515491,1.5538190637762932,1.955408419837691,1
-1.2828392397515491,1.5937789741925403,1.955408419837691,1
-0.8647054599136501,1.4801376703216056,1.955408419837691,1
-1.2828392397515491,-0.07515243600568511,1.955408419837691,1
